"","x"
"99",51.4721544072311
"100",52.196519684543
"101",57.2233782192385
"102",54.7817935052765
"103",53.0571840594842
"104",51.7511097135508
"105",51.4134050109426
"106",60.1441209091454
"107",56.8197602328401
"108",60.0260613477461
"109",52.7358792827839
"110",52.9474967305564
"111",50.9178582057397
"112",53.2484426198391
"113",55.4155783983508
"114",58.0768194629943
"115",55.6925058080509
"116",55.3679402714437
"117",57.6928609890627
"118",57.4414105431814
"119",54.3197941227823
"120",51.6500500289741
"121",57.7235994812321
"122",54.4165752573105
"123",59.1318947647097
"124",52.708077075831
"125",50.8673112572188
"126",55.6127385737416
"127",51.9912420385493
"128",55.9164168343149
"129",48.8280304965223
"130",48.7727097589773
"131",56.069412519849
"132",54.9928895315204
"133",56.6132031268442
"134",47.9512632533597
"135",57.6377373105311
"136",57.6014840964658
"137",57.0962049778063
"138",56.3592307685316
"139",60.3302205413378
"140",49.6385704595601
"141",52.250688455608
"142",55.2291719476509
"143",51.5790550937573
"144",54.2566513225635
"145",56.2387295059192
"146",52.0389808160067
"147",55.9713179499059
"148",55.6497277050291
"149",51.579811924702
"150",51.0078608481713
"151",56.9276719152788
"152",53.4917304578979
"153",56.1665753383124
"154",51.4667441792625
"155",57.8318810550034
"156",49.9706683524593
"157",56.2960220065821
"158",55.3926077099411
"159",54.8039798341216
"160",56.0025680614057
"161",55.1954018515913
"162",52.0857869072098
"163",53.1968612879295
"164",55.0796386946571
"165",50.0614017181779
"166",51.3480911709939
"167",60.2312843837539
"168",47.7023231033971
"169",50.2844821040152
"170",56.9712992689921
"171",57.2659855895942
"172",56.5195567625648
"173",54.1705759160502
"174",54.9716341535408
"175",51.2859939972271
"176",52.0434484548896
"177",53.2126360861172
"178",51.1960114772829
"179",56.4634836379025
"180",49.1272224796202
"181",50.9087889915591
"182",50.214212064081
"183",55.1765538776894
"184",50.6056852150388
"185",55.6324334520245
"186",57.5298268042037
"187",54.0756857077171
"188",55.5453995090761
"189",52.0376707199477
"190",55.5109259724827
"191",50.1836423330148
"192",53.769686538904
"193",49.9640418729618
"194",53.2010473192614
"195",57.2626889850584
"196",56.1017033862456
"197",52.6717214560788
"198",51.6344401023364
"199",51.4296728706767
"200",51.7607429561298
"201",54.8939508612042
"202",50.9413434083448
"203",62.6126922707167
"204",54.6561300342137
"205",51.1003370108966
"206",55.1515145448671
"207",53.634311786045
"208",52.9483572833993
"209",55.798390863392
"210",54.6938222326971
"211",57.0787385904435
"212",52.4266534498809
"213",59.3886187264395
"214",49.6974107827448
"215",54.4160585113876
"216",55.3543911811366
"217",57.644322373801
"218",50.0265566258124
"219",50.5811166720029
"220",59.0269457111522
"221",55.1944386251976
"222",56.1465574051259
"223",51.6204145934232
"224",59.7715549414915
"225",54.2113199589422
"226",55.4078401089398
"227",53.7304437177879
"228",56.6824548946305
"229",52.8788703660257
"230",60.7747557096336
"231",58.719305340645
"232",48.1370348065076
"233",52.1420326986
"234",53.9101568141444
"235",48.8350247342798
"236",50.8396296018599
"237",52.2880125497972
"238",55.448143184038
"239",54.287771677232
"240",52.2364806271542
"241",53.7546598922217
"242",62.6652547635995
"243",57.518476058408
"244",55.6489296614914
"245",56.3373135300138
"246",52.3046062475851
"247",54.3088628573879
"248",54.8445645395528
"249",52.5767064788304
"250",52.6259873790093
"251",55.5046295177599
"252",52.7846118719875
"253",53.4678432293292
"254",53.0413662929576
"255",56.5303511769123
"256",55.4509699477468
"257",53.0889895569356
"258",53.1447117108292
"259",56.9413100323829
"260",53.4860415931205
"261",58.0290394246713
"262",53.7049246947054
"263",53.0340135606184
"264",48.2557964966456
"265",52.0588758205426
"266",49.8016894593945
"267",59.7935228079414
"268",55.3847168779441
"269",55.5823162396647
"270",53.8899261812187
"271",45.8394959170298
"272",53.8586234523878
"273",54.0142094147853
"274",50.324088770187
"275",54.7527756462858
"276",58.8155998106173
"277",53.8934403678466
"278",57.0882542713322
"279",52.7998712443435
"280",54.201729645978
"281",60.1074235658434
"282",55.9485564179438
"283",57.8380545904011
"284",52.1154019883973
"285",58.0509960700737
"286",59.0177699289462
"287",57.5181886723354
"288",54.0185368097744
"289",57.9165366594832
"290",53.7210395032373
"291",50.6137505509115
"292",55.762039155803
"293",54.2674916445693
"294",53.3011067242376
"295",58.4633276378931
"296",52.9377202169988
"297",55.255945274902
"298",47.7076933802467
"299",49.8885594573298
"300",51.9466114301296
"301",53.0456404724803
"302",53.0535292361997
"303",56.6529669705537
"304",48.3437360829693
"305",56.1965379846844
"306",56.3716339918686
"307",54.5845594917049
"308",56.7635339781916
"309",57.7243686225703
"310",51.9564875936639
"311",55.5459913910957
"312",52.5953667448167
"313",52.4938280338958
"314",48.0780243760733
"315",52.2916623166771
"316",55.4259916586288
"317",57.6516530663331
"318",54.3530687036782
"319",54.2651001432399
"320",53.3981487584523
"321",52.5042493299751
"322",57.269002618132
"323",56.7648923362856
"324",55.0936606733357
"325",54.8854444641416
"326",55.5898452544269
"327",56.9063694076729
"328",59.7258172103518
"329",58.5083803431585
"330",53.0645161679631
"331",56.8440560584804
"332",53.7369817134606
"333",53.4188210638082
"334",56.1877221891937
"335",57.0852145734399
"336",53.0784289852249
"337",56.2972247832597
"338",53.9356477997848
"339",58.4775836562795
"340",55.3430342181184
"341",54.5249304888623
"342",55.1617236580382
"343",50.1333166702694
"344",54.6945204999204
"345",56.1604405559197
"346",53.2457042335424
"347",53.0430123491193
"348",56.9503302745802
"349",56.484722867951
"350",55.1483816010484
"351",58.3669792799834
"352",55.9993815283781
"353",52.8899782363932
"354",58.6447537190256
"355",60.987792058233
"356",58.1982737142719
"357",51.1762625385584
"358",56.4999025436913
"359",56.2046597775137
"360",54.3696545140134
"361",58.6660907332308
"362",58.2697742547946
"363",52.9237285116913
"364",52.5067703339087
"365",48.3450358926977
"366",50.5811211484321
"367",52.6298129463426
"368",57.5200007232375
"369",53.0394380896618
"370",54.1250197754303
"371",53.4690504676141
"372",60.8542128504394
"373",51.5891685670054
"374",57.6919016997226
"375",53.8966662628755
"376",52.0126774070255
"377",53.2511994580603
"378",61.5993422192445
"379",54.4743578872084
"380",56.2561175276353
"381",52.7168279727065
"382",51.7837550239745
"383",54.4309420839802
"384",51.8549343624176
"385",57.9494569991198
"386",49.2771980704547
"387",54.1384832427467
"388",53.9143685448986
"389",58.2393864026278
"390",56.4875790200088
"391",54.5500562308563
"392",58.0186710169585
"393",57.6069873865573
"394",56.6155066479316
"395",53.6507195126527
"396",55.0284854387106
"397",51.0435859903362
"398",57.3831344263532
"399",54.6894895541418
"400",56.7557116577953
"401",53.3577732210327
"402",45.8345515062016
"403",50.9572145504844
"404",51.5125647786365
"405",56.5731266931199
"406",53.2844696126233
"407",51.8902624598492
"408",46.6434106936485
"409",57.4439999767609
"410",54.006201065939
"411",54.1828007810966
"412",50.6848851494793
"413",54.602052729723
"414",50.3082669459049
"415",53.6204177959429
"416",50.0615216166691
"417",57.3229948656246
"418",50.976787366823
"419",58.7273995168301
"420",54.8729790605943
"421",56.2185897234763
"422",50.2332765369348
"423",58.2358533931078
"424",56.2004611411669
"425",57.8451643540062
"426",56.696401441178
"427",55.5933370771539
"428",56.3537483296832
"429",50.4443592075338
"430",55.037990156845
"431",50.4813713550374
"432",52.9888517444328
"433",50.9274282883232
"434",57.974402121976
"435",54.1124147607302
"436",53.7679717722148
"437",52.6784334583152
"438",54.6427583257522
"439",53.9645671851033
"440",52.640725006529
"441",47.6944429462688
"442",53.1521420960204
"443",49.2870770990166
"444",54.8890758285144
"445",54.7420838224442
"446",53.5890648282221
"447",51.8569777101952
"448",57.1962417985846
"449",47.9390421874154
"450",55.5180606876748
"451",52.1633866316768
"452",54.0787909731793
"453",53.2406906187456
"454",51.0636598169353
"455",58.7450367874856
"456",53.1928744828554
"457",52.4834460191767
"458",60.2317864567406
"459",56.0097766632263
"460",54.6122535690252
"461",53.8885405679673
"462",54.3480209605625
"463",53.2319646847607
"464",51.9762112806197
"465",56.8260812372057
"466",55.4791092675357
"467",55.331451160492
"468",53.7901397747695
"469",57.9057425864193
"470",49.9220198639733
"471",58.6631150008886
"472",58.3455071678663
"473",56.7848133239544
"474",50.0782379160994
"475",54.8298021096591
"476",51.6024747944826
"477",52.8692488188726
"478",52.1831552448332
"479",46.7184885315856
"480",52.4608993841798
"481",50.784337960533
"482",54.412098286554
"483",51.3150081638526
"484",53.7643025348365
"485",58.7875088518367
"486",50.3879208398676
"487",49.0131865068995
"488",54.2080414364862
"489",51.1554367323713
"490",51.1464257873106
"491",56.6041795748616
"492",54.4756401588137
"493",57.8882318525016
"494",50.7467485356069
"495",55.1783246923133
"496",53.9218952699483
"497",50.2318765987051
"498",51.1929411596297
"499",53.4099425106173
"500",54.4268060242175
"501",52.6206317263943
"502",55.8537783074849
"503",51.838732934994
"504",52.2494641708985
"505",54.6489735116649
"506",57.7349737211789
"507",51.6962940470884
"508",57.6391893870769
"509",50.5670002303515
"510",58.4105311490166
"511",49.4927264775577
"512",54.4253386223747
"513",49.3308056175765
"514",60.5292585551039
"515",54.8855544059682
"516",55.33358255939
"517",59.454597167697
"518",55.907134128426
"519",53.9632218386723
"520",56.4329158607751
"521",54.4502076921389
"522",56.4513907804585
"523",55.225061738834
"524",54.427834521407
"525",53.6890829449213
"526",56.1057979107861
"527",57.122202417778
"528",54.1473894893029
"529",59.262908023599
"530",54.1566384543323
"531",47.801077467197
"532",52.8881356513671
"533",59.079248080707
"534",57.4509288921384
"535",53.6861585578569
"536",52.4529345224401
"537",58.5710261770005
"538",53.0223675038133
"539",57.7525126526931
"540",55.9539710558232
"541",54.2763122282766
"542",53.8085036155285
"543",51.4918652452702
"544",59.1862335429734
"545",51.0987509346566
"546",55.6990767189868
"547",52.6481367036973
"548",50.7063565765601
"549",50.2361754295952
"550",60.4700367662345
"551",55.0206033207709
"552",55.6110681540728
"553",56.875209625239
"554",58.2653394244197
"555",53.5012168585835
"556",56.3647290540114
"557",52.1212299971082
"558",60.0283607883047
"559",58.4437606156184
"560",54.4942466400634
"561",56.2270601823125
"562",51.7065959756921
"563",58.3843537760358
"564",49.9377108348428
"565",50.3464335737353
"566",58.3155582080202
"567",62.0670140994858
"568",58.1703218394316
"569",57.3057725477611
"570",53.1848842018946
"571",57.4567125371681
"572",56.1610044572053
"573",54.1936563248902
"574",53.7908727952209
"575",57.5843929419976
"576",50.5962268888178
"577",57.1945249874357
"578",54.1534230026992
"579",56.4233772943593
"580",58.0256561975682
"581",52.3479939534337
"582",55.9011755676867
"583",53.0255172750468
"584",56.5384355597843
"585",54.0511241635287
"586",53.0234321137953
"587",51.3426175830175
"588",53.0058088946886
"589",53.9684343216889
"590",58.3000652799642
"591",51.7367680710375
"592",55.4885808675108
"593",51.3961140726311
"594",53.6653498551124
"595",54.5984205332209
"596",49.0635947181674
"597",56.3579745165089
"598",53.5412111672025
"599",49.3109648197196
"600",50.7909451781159
"601",50.6547845131439
"602",53.6573448835288
"603",51.3161358835021
"604",52.0377332848453
"605",57.5361488446135
"606",56.8545495321894
"607",54.3237310418601
"608",58.7573621692838
"609",56.4783021071598
"610",51.2837196119289
"611",52.8558120381363
"612",50.3490572212297
"613",55.5566047573049
"614",55.6250072376343
"615",54.3902919423146
"616",53.2517369188732
"617",56.8796288055696
"618",50.1852124412422
"619",52.3072554893055
"620",54.8494599077464
"621",52.3786756756232
"622",56.284596740958
"623",54.3556403256075
"624",54.2717842714961
"625",57.9181391539326
"626",55.0560596831121
"627",51.609329175011
"628",48.5037209288664
"629",57.3075805178077
"630",49.632870685929
"631",53.3899641347119
"632",56.3402085653675
"633",51.0121696003557
"634",57.8208759521713
"635",54.643383919282
"636",51.8748201331607
"637",60.1885002078453
"638",51.5573804586531
"639",53.9206621474842
"640",56.5775836289186
"641",52.6133009302627
"642",48.1142911310632
"643",49.4430307820196
"644",51.4188579459004
"645",52.5538025125771
"646",56.3181057093782
"647",50.4323183071194
"648",55.1163715213787
"649",51.167937585887
"650",52.1845779169782
"651",57.9411933238786
"652",59.204932088144
"653",55.2853130743619
"654",50.8534924899235
"655",58.5008732112845
"656",54.3707267187843
"657",52.9196665600142
"658",50.6921090155379
"659",50.741963361806
"660",51.0591173757365
"661",51.3446679947821
"662",59.9160289499689
"663",59.1652547570756
"664",51.1173393301632
"665",57.4711163448634
"666",52.2166517622183
"667",56.0272469641673
"668",52.1916142297839
"669",49.0021436539702
"670",57.7490449005775
"671",49.406585915644
"672",55.0697704258311
"673",52.0236660876623
"674",60.9410875518052
"675",53.9550895969053
"676",51.6755534735872
"677",51.8455160787044
"678",54.2661668931469
"679",52.5882947268985
"680",48.8090547819526
"681",49.1664902062102
"682",54.7232501918194
"683",54.459764861723
"684",52.220465065327
"685",52.2167311950616
"686",55.252805519581
"687",52.5854754349938
"688",53.1241913806188
"689",52.768159426685
"690",53.267189282032
"691",54.4345118107372
"692",51.492283453805
"693",56.9742162839662
"694",52.6451102295112
"695",54.4314393041692
"696",54.1381936686306
"697",51.7151856452823
"698",52.6840767852899
"699",56.205196747364
"700",55.9014502136494
"701",57.7162329813532
"702",54.6956886188769
"703",53.0566863573037
"704",58.4991111126276
"705",54.2087231078946
"706",58.0021011600001
"707",54.5467049160912
"708",53.7117711356179
"709",51.4484026828387
"710",54.8084163349313
"711",47.2230029947098
"712",57.5364614659794
"713",56.7062727702226
"714",55.8801739867937
"715",54.7528529080265
"716",55.657946722386
"717",56.8522627607469
"718",51.8565427395156
"719",59.6751166579485
"720",58.1859519500138
"721",54.3401692039469
"722",55.1249098925213
"723",58.3935193644181
"724",50.2733008270873
"725",51.8920331241918
"726",56.6018200956992
"727",53.7201448305432
"728",57.7901386086858
"729",45.9412565850517
"730",51.2827725783567
"731",56.1277092756304
"732",60.284402819592
"733",57.375859230949
"734",55.1316829633495
"735",57.327591882592
"736",55.9165570480029
"737",52.9234956241301
"738",48.8049243968519
"739",59.6736132098681
"740",53.005127724762
"741",54.6262300643843
"742",59.2034457958711
"743",56.9330170891096
"744",55.6804720082766
"745",52.90860858815
"746",52.6682768063034
"747",52.8397940209962
"748",59.4959436825065
"749",56.5359508936826
"750",54.9917312723774
"751",55.2650513687158
"752",52.6948333993489
"753",54.6168227358915
"754",49.2942529698165
"755",53.9465423902085
"756",54.3106431859333
"757",51.4956535787951
"758",50.4162242697982
"759",51.8334223613618
"760",54.0090396248204
"761",52.9778132184843
"762",55.0259752199599
"763",52.8803106260127
"764",53.9529894680812
"765",61.812741958359
"766",56.0170653593866
"767",54.4186472338302
"768",50.9267053658887
"769",53.1370869255648
"770",51.447854128715
"771",57.4039114860946
"772",53.2894307455127
"773",52.2672336642869
"774",55.1075807956993
"775",52.2876394587852
"776",55.3912283619819
"777",48.3150653831935
"778",54.6113022884282
"779",53.7570681614157
"780",49.4709912797474
"781",53.965483672282
"782",50.551173533023
"783",54.3491975477459
"784",55.0419127235526
"785",55.6407985112875
"786",52.4457691799162
"787",57.8854217913041
"788",56.859448711795
"789",53.7099141323419
"790",55.1824429019726
"791",58.611691405246
"792",55.1081467988844
"793",50.6171359076108
"794",53.4115419030575
"795",53.2066517460173
"796",52.8296404859153
"797",54.0522426376363
"798",53.1264266909074
"799",57.497404700703
"800",61.2962468764069
"801",52.1128675629317
"802",47.1769666305089
"803",55.0048114649145
"804",53.3589359804808
"805",53.905372795295
"806",51.9117493663859
"807",56.905263008943
"808",61.1890458657353
"809",58.4283621546353
"810",52.598432498797
"811",52.2316639381946
"812",51.0374337841467
"813",54.4821217314186
"814",48.9131377511044
"815",53.5369692203015
"816",52.3072676224969
"817",48.3405749908764
"818",52.9444885558357
"819",54.9127463413595
"820",50.0361181561128
"821",49.6283027691405
"822",57.4424923884253
"823",57.6376054514151
"824",54.4757635081307
"825",48.7127337144335
"826",54.7805243443262
"827",54.4862347182108
"828",49.4445863074549
"829",53.4377409932975
"830",60.5500025388171
"831",55.0301230332824
"832",59.8010487136786
"833",52.3174781443467
"834",55.5588255917685
"835",56.9427856406988
"836",52.83161170842
"837",57.4387764746607
"838",51.5571303495485
"839",55.2561879494722
"840",55.3136552513798
"841",59.9675693478656
"842",56.9502808155152
"843",57.0310591897517
"844",48.1998042993299
"845",55.4638185215272
"846",52.6124754457165
"847",53.5161799674059
"848",54.0433051349867
"849",46.999129432831
"850",53.0367027623259
"851",50.6261904359722
"852",53.261113502244
"853",56.4069872462329
"854",51.7914982140011
"855",55.7892218452875
"856",52.7481800201661
"857",60.4516973941359
"858",52.6096663954543
"859",49.9429139268138
"860",56.0758209674706
"861",56.6508836372497
"862",52.8252816820997
"863",56.5557045927087
"864",58.5491582369725
"865",51.0861655999909
"866",58.8759702152389
"867",52.5674019691156
"868",50.7095785300172
"869",53.9928063319679
"870",49.3769744017464
"871",51.8268915223914
"872",56.8958739471012
"873",53.7416844765491
"874",55.1940164481185
"875",52.7070917464398
"876",53.9109914044492
"877",55.0736102023852
"878",52.8844043632724
"879",51.8659768886896
"880",55.6450725648687
"881",55.7998014988438
"882",59.0866934166098
"883",56.3124345672922
"884",54.199743822304
"885",49.8102088773879
"886",55.5924124218083
"887",52.0193575159035
"888",55.7540364825222
"889",60.295947579467
"890",51.340698884556
"891",53.9783119669049
"892",54.2974371049444
"893",50.7857200666353
"894",51.7015069740448
"895",55.175069196387
"896",52.5091235973199
"897",54.9898837199943
"898",56.4511182754283
"899",54.9076534051047
"900",53.5451400692392
"901",54.6891990702739
"902",57.277435972046
"903",54.0086410257674
"904",53.6022828733223
"905",53.7963264362135
"906",54.9176536232162
"907",55.8455799857909
"908",54.1536194409066
"909",51.1646780067748
"910",52.2801215928547
"911",60.5245383519086
"912",54.6061899680159
"913",57.7664682414455
"914",57.1982393301846
"915",57.0949780503988
"916",63.0264503622725
"917",53.1921918712137
"918",57.1256925068004
"919",55.7697239983947
"920",51.8483708349693
"921",55.9352315093371
"922",56.9440982891891
"923",54.1778014714691
"924",54.0531199898915
"925",55.0941007926258
"926",50.5970368852571
"927",53.5568181338163
"928",54.7854762169337
"929",53.4628407129843
"930",55.7337388731902
"931",52.6993459836944
"932",50.9082844114608
"933",54.728779515896
"934",52.5980371230157
"935",58.4329726103375
"936",46.0820452136289
"937",56.9244159875049
"938",56.4533042530228
"939",47.5417871115369
"940",54.4212450140473
"941",55.0670639686893
"942",54.1366107989147
"943",55.2730990762946
"944",50.3378500691442
"945",57.4916055477226
"946",54.0658085635448
"947",49.192525681566
"948",55.3845591561929
"949",54.1453989429165
"950",52.0823897928725
"951",50.612659423003
"952",53.1807314651208
"953",50.2394100866893
"954",59.0529119796717
"955",54.1779330821113
"956",55.723405964378
"957",53.592104917527
"958",55.9308000798918
"959",50.7717585662557
"960",53.7729213913302
"961",52.7477389956455
"962",52.3512030595963
"963",54.7917027791934
"964",51.4793947017601
"965",51.0642905837783
"966",51.4722766300075
"967",54.7740841051004
"968",53.8150948271777
"969",59.6573419155788
"970",57.3968540775549
"971",58.5958860025819
"972",54.8718665760851
"973",51.8871989161933
"974",50.4711176802476
"975",50.5164329088961
"976",49.2585660485919
"977",47.8667211546296
"978",54.6877273155826
"979",54.9589165403164
"980",53.2674148068014
"981",56.6383468436373
"982",49.263277587679
"983",52.3285155487405
"984",53.2518240823564
"985",52.0675257589744
"986",54.1652493566737
"987",49.738413747586
"988",54.8406951011859
"989",51.1910286522549
"990",52.9192826037864
"991",52.6985993349691
"992",55.5921179641021
"993",55.9139256395099
"994",62.4983353200086
"995",55.0335687049798
"996",55.9660072052898
"997",48.9605858945929
"998",52.9935872918119
"999",53.4880547012585
"1000",49.4796483932976
"1001",55.3986012969189
"1002",56.8639992183149
"1003",51.1583809491326
"1004",54.1156892706086
"1005",51.5073530827308
"1006",55.6715152639915
"1007",53.6636918736604
"1008",51.1270869361669
"1009",52.595780216932
"1010",57.1342701547764
"1011",54.009917685737
"1012",57.2299360722798
"1013",55.6744304962171
"1014",56.0759027469243
"1015",55.97332219632
"1016",53.0188874648219
"1017",53.0863875189369
"1018",49.3352732692769
"1019",58.4108832979432
"1020",54.4870033505646
"1021",53.1175572052129
"1022",56.5683335746995
"1023",52.2818513756444
"1024",53.487563599025
"1025",52.7817834885708
"1026",57.9918302836849
"1027",49.9063238838886
"1028",58.2932125853846
"1029",57.3197798261337
"1030",57.8434090179252
"1031",54.0551663196995
"1032",55.9613477362871
"1033",58.1848784349709
"1034",54.865643025516
"1035",57.065957927181
"1036",53.0117271151772
"1037",47.8259093757469
"1038",57.5382091377258
"1039",57.2408171135359
"1040",59.1338623773342
"1041",52.2419328173119
"1042",49.6620783493994
"1043",51.5540359861983
"1044",54.3732855287023
"1045",51.3120216856621
"1046",52.4424207151669
"1047",52.314720746781
"1048",52.7707913463277
"1049",57.8100744582806
"1050",55.5228889781078
"1051",52.3558129683017
"1052",53.8367554456896
"1053",51.0755198522091
"1054",49.4631427893585
"1055",49.8125355365947
"1056",51.720445301109
"1057",53.205849524502
"1058",51.4477845332569
"1059",54.6574301717053
"1060",51.3045552460802
"1061",49.025207623035
"1062",53.5847585585391
"1063",57.7701104856578
"1064",52.3801308232263
"1065",52.5216634041977
"1066",57.1499749395728
"1067",56.683352079553
"1068",55.2992520355696
"1069",54.2315684169585
"1070",56.4652434222147
"1071",56.8998434055188
"1072",54.6694119350557
"1073",57.3214532165151
"1074",56.3437863727554
"1075",51.4906753379681
"1076",54.8764243408052
"1077",57.9369313048855
"1078",54.2361530969823
"1079",58.7791226613306
"1080",51.84995540259
"1081",57.9652752714259
"1082",61.6958620347563
"1083",58.1091658001347
"1084",57.4651138149208
"1085",54.3898398096627
"1086",49.5458003631635
"1087",51.7119743996537
"1088",50.135598933114
"1089",51.2052898815218
"1090",54.8286530890803
"1091",53.7930154406955
"1092",52.5353545793672
"1093",50.9822265157667
"1094",52.4889616187594
"1095",57.8991235729779
"1096",50.7189725514263
"1097",50.2721586874693
"1098",51.1191770605745
"1099",53.1113169345475
"1100",56.1114666466267
"1101",55.2868870899561
"1102",50.5941285180151
"1103",50.1617320024244
"1104",54.2920215967745
"1105",52.1118267230154
"1106",58.3641867262414
"1107",56.7167687386918
"1108",52.1274133539761
"1109",54.8692939936865
"1110",57.9666241203413
"1111",51.0100711339366
"1112",51.6590232449344
"1113",53.6272813054863
"1114",51.6326495366305
"1115",49.7680943864704
"1116",53.6884940917384
"1117",57.5598731192822
"1118",54.0819090312346
"1119",53.4768276678487
"1120",53.3648268399322
"1121",52.0155400846261
"1122",58.7113534391359
"1123",59.7447327911996
"1124",52.9829441976285
"1125",51.7859228489787
"1126",52.1574858398704
"1127",55.158556804304
"1128",49.9412371852584
"1129",56.9487225396916
"1130",60.1696268489739
"1131",57.4769329451305
"1132",52.81760640902
"1133",54.1155872902913
"1134",53.5447609451442
"1135",55.8713129553409
"1136",51.7829487023314
"1137",53.2952588804747
"1138",53.5623381684208
"1139",54.0605320874677
"1140",54.9207792812324
"1141",51.4800700469231
"1142",55.5861527349085
"1143",56.461164221153
"1144",54.706013725957
"1145",57.9346182432441
"1146",41.7743242510686
"1147",56.5275267716993
"1148",56.8392059804952
"1149",57.5941899008463
"1150",52.2999004199869
"1151",49.0700693055835
"1152",52.9136314605969
"1153",56.4877373623995
"1154",52.3836284229133
"1155",52.5671273704214
"1156",51.9190187301062
"1157",59.1108198723491
"1158",52.8084027354234
"1159",50.6832503617631
"1160",55.8178697560914
"1161",58.5111801956931
"1162",57.0466808210495
"1163",57.8185426446281
"1164",50.6337102148239
"1165",52.6320637311955
"1166",57.3330144185257
"1167",53.9149431220261
"1168",55.2184934187005
"1169",51.8856329076071
"1170",52.9190296459818
"1171",54.7273020441976
"1172",58.850237862589
"1173",53.6743885216539
"1174",53.787418541436
"1175",52.0326457904017
"1176",56.7649870726552
"1177",51.884980178229
"1178",56.6140320929265
"1179",55.1074019008379
"1180",50.5158006471797
"1181",47.4649193972255
"1182",54.6919828067213
"1183",51.9310428692629
"1184",55.3498379669142
"1185",56.8003364477173
"1186",50.6606828145705
"1187",53.7813098765653
"1188",54.712073882945
"1189",58.0353596635659
"1190",56.3425756096519
"1191",57.1242973107332
"1192",55.2817726937775
"1193",52.1069269939915
"1194",50.7210653678794
"1195",54.5402960585923
"1196",53.1118701904699
"1197",55.8280854808856
"1198",51.5295699358992
"1199",55.7794463598
"1200",55.8453081411157
"1201",55.4056571524793
"1202",50.0982553941615
"1203",53.2419986080807
"1204",56.8970759542324
"1205",53.3667164174256
"1206",49.8237211842968
"1207",59.9347805658186
"1208",52.1889415204032
"1209",51.3631830128804
"1210",55.1123561281097
"1211",52.7466611102468
"1212",54.1742057012604
"1213",53.6075904086345
"1214",56.3029649199965
"1215",54.1122264692026
"1216",52.201971875288
"1217",53.7947276932651
"1218",50.8149006281118
"1219",51.092965027683
"1220",52.3135631986392
"1221",56.8008485417789
"1222",50.1395273740107
"1223",56.4279562440441
"1224",51.2931725314979
"1225",56.7605111474839
"1226",54.1218606553217
"1227",55.4656391836942
"1228",53.3944499418945
"1229",55.4399865917001
"1230",55.3636185493888
"1231",55.0606692663111
"1232",48.0317746561855
"1233",53.0153758861346
"1234",51.2733116969089
"1235",54.7134447275425
"1236",54.072151658828
"1237",52.9161980958872
"1238",57.9163623327348
"1239",56.239446112611
"1240",49.4343727967281
"1241",54.0236942121015
"1242",48.8865194412145
"1243",57.1966703588747
"1244",56.9806301857597
"1245",52.7386294770582
"1246",53.0105899320049
"1247",47.787599928826
"1248",56.8045249734955
"1249",58.6495068896489
"1250",50.6054338101935
"1251",51.5059494437206
"1252",50.8211649209779
"1253",49.8109242972976
"1254",59.4731491526808
"1255",55.604579173179
"1256",52.0098603632443
"1257",48.8678071849115
"1258",51.9065086842743
"1259",55.4617513603311
